KR444016.1.<1.>567	611509	species	Limnophyes asquamatus	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43786;41828;7149;43808;190098;611509
KT709102.1.<1.>618	7038	species	Bemisia tabaci	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33342;7524;33373;33377;7036;33379;7037;7038
MG870240.1.1.1530	41197	parvorder	Heteroneura	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197
OM614293.1.<1.>591	335710	species	Bradysia impatiens	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43784;41830;7184;35571;335710
PV602984.1.<1.>559	7442	species	Dolichovespula arenaria	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7399;7400;7434;34725;7438;7439;7440;7442
EF181366.1.<1.>647	1649103	species	Erynnia tortricis	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43738;43742;43755;27474;43917;179445;1649102;1649103
MG131571.1.<1.>588	3142104	species	Lyropteryx duellona	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104431;37572;124343;42265;124363;717366;3142104
KR754795.1.<1.>621	604321	species	Chrysomya chani	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43738;43742;43755;7371;43913;54281;45449;604321
KR484686.1.<1.>558	1107545	species	Adelpha serpa	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104431;37572;33415;100750;215788;127298;1107545
KR754312.1.<1.>588	1822510	species	Criorhina nigriventris	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43737;43740;34680;115244;224230;224238;1822510
MK768844.1.<1.>658	2972370	species	Ellescus michaeli	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7041;41084;41088;71529;7042;39816;653206;653198;2972370
MF906699.1.<1.>495	1987605	species	Megaselia brevicostalis	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43737;43739;36164;43831;192434;36165;1987605
HQ619609.1.<1.>723	433208	species	Colotes punctatus	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7041;41084;41088;71525;186093;353826;433091;433208
MF846309.1.<1.>637	697243	species	Simulium lineatum	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43786;41828;7190;43813;44570;7191;47411;697243
KR942934.1.<1.>525	43742	no rank	Calyptratae	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43738;43742
MF636831.1.<1.>576	1553624	species	Oxypoda advena	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7041;41084;41085;75543;29026;351509;135860;619372;135869;1553624
KR577251.1.<1.>585	3056723	species	Telegonus alardus	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104431;40092;40093;1053962;2558922;2233763;3056723
OM552998.1.<1.>658	2116730	species	Vitisiella brevicauda	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43784;41830;33406;43793;52721;1757966;1758004;2116730
OM902138.1.<1.>583	3386040	species	Peyssonnelia tenuiderma	131567;2759;2763;2806;2045261;3021315;173455;173456;3386040
MT655101.1.<1.>555	123608	species	Peripatoides aurorbis	131567;2759;33154;33208;6072;33213;33317;1206794;88770;27563;2082881;2082882;27567;49104;123608
KU906318.1.<1.>658	878066	species	Longitarsus luridus	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7041;41084;41088;71528;27439;63710;131578;294674;878066
JF857984.1.<1.>658	1488827	species	Hadena caelestis	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104431;37570;7100;95179;95244;691642;1488827
KM213080.1.<1.>617	497984	species	Osteobrama cotio	131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;7898;186623;41665;32443;1489341;186625;186634;32519;186626;186627;7952;30727;7953;2743705;209195;497984
MF874063.1.<1.>585	7373	species	Calliphora vicina	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43738;43742;43755;7371;43912;7372;7373
MZ615773.1.<1.>647	126483	species	Rhabdophis nuchalis	131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;8457;32561;8504;8509;1329961;1329950;1329912;1329911;8570;34989;8578;169862;46270;126483
OR352699.1.<1.>672	31228	species	Pseudosuccinea columella	131567;2759;33154;33208;6072;33213;33317;2697495;1206795;6447;6448;216305;216307;977775;977779;216441;6521;31227;31228
GU830949.1.<1.>593	696403	species	Galba cousini	131567;2759;33154;33208;6072;33213;33317;2697495;1206795;6447;6448;216305;216307;977775;977779;216441;6521;401861;696403
MF855325.1.<1.>582	934872	species	Idaea fuscovenosa	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104431;82592;82593;104442;104446;934872
KP037056.1.<1.>658	139416	species	Mitoura grynea	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104431;37572;27544;42300;140316;103466;139416
KY078189.1.<1.>677	1664865	species	Dinotoperla fontana	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33341;50622;143688;143709;466859;466679;1664865
MG444963.1.<1.>495	1830418	species	Pantoclis hirtistilus	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7399;7400;1955251;3042107;44343;161181;1830417;1830418
KX143305.1.<1.>658	3042338	species	Cheiracanthium arcilongum	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;6843;6854;6893;6905;74971;320450;2736621;210001;3042338
HM413118.1.<1.>658	74873	species	Anopheles sinensis	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43786;41827;7157;43816;7164;44482;58247;58250;59131;74873
KR761902.1.<1.>576	1692355	species	Conchapelopia telema	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43786;41828;7149;43810;55261;891881;1692355
KR384187.1.<1.>575	13632	species	Lucilia sericata	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43738;43742;43755;7371;43914;7374;13632
KM849498.1.<1.>633	395082	species	Enochrus quadripunctatus	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7041;41084;41085;75542;41102;1383205;290642;395082
GU224971.1.<1.>648	182418	genus	Myrophis	131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;7898;186623;41665;32443;1489340;186624;32521;7933;54912;182221;182418
KR876172.1.<1.>546	1374143	species	Heteroteucha rhoecosema	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;37581;57992;116123;1369268;1374143
KR873490.1.<1.>658	655055	species	Dalcerides ingenita	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104430;104435;655086;655054;655055
OR462934.1.<1.>642	1897212	species	Apallates particeps	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43738;43741;43743;29032;43843;540848;1897212
MH431262.1.<1.>633	256108	species	Chiton olivaceus	131567;2759;33154;33208;6072;33213;33317;2697495;1206795;6447;6650;6651;6652;291862;39684;291881;256107;256108
KM915160.1.<1.>574	1891104	species	Ceromasia aurifrons	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43738;43742;43755;27474;43917;179445;903941;1891104
LC549766.1.<1.>476	55018	species	Shinkailepas tollmanni	131567;2759;33154;33208;6072;33213;33317;2697495;1206795;6447;6448;119397;977767;216272;55016;55024;55018
MW431122.1.<1.>808	2798375	species	Euryphura togoensis	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104431;37572;33415;100750;224108;442271;2798375
KP229832.1.<1.>700	906883	species	Argas walkerae	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;6843;6854;6933;6934;6935;297308;6936;2945030;34601;906883
KF447008.1.<1.>694	115696	genus	Ptilinopus	131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;8457;32561;1329799;8492;436486;436489;436491;436492;8782;8825;3078114;3073799;8929;8930;115696
MH045624.1.<1.>780	101732	species	Prodoxus coloradensis	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37584;28660;28676;101732
KR460552.1.<1.>612	355044	species	Panoquina lucas	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104431;40092;40093;40096;2839394;355041;355044
MF607343.1.<1.>477	1602981	species	Entomobrya atrocincta	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;30001;730330;79707;48704;50238;187625;1602981
OK042149.1.<1.>658	3398445	species	Agonopterix gibbosa	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;37581;2681869;116119;262437;3398445
MG310953.1.<1.>588	3056971	species	Eugryllacris ruficeps	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33341;6993;6994;2018325;2018324;41433;1634104;3056971
MG741109.1.<1.>659	135895	species	Aleochara sparsa	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7041;41084;41085;75543;29026;351509;135860;619356;135866;135895
MN629774.1.<1.>658	13632	species	Lucilia sericata	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43738;43742;43755;7371;43914;7374;13632
PV678636.1.<1.>313	1357312	species	Bittiolum varium	131567;2759;33154;33208;6072;33213;33317;2697495;1206795;6447;6448;69555;216291;69597;69701;1357311;1357312
KR513990.1.<1.>594	753188	species	Hypatopa binotella	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;37581;173649;347819;753188
KR439029.1.<1.>658	1690399	species	Tipula canadensis	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43789;41829;41042;52735;41043;1690406;1690399
KR193689.1.<1.>549	1870011	species	Isophrictis kefersteiniellus	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;37581;32434;3444125;1280456;1870011
GU665754.1.<1.>658	37567	clade	Ditrysia	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567
CP006508.1.14384.14552,17001.17036,19520.19557,21071.21549,22560.22739,24213.24418,26029.26052,26934.27406	4932	species	Saccharomyces cerevisiae	131567;2759;33154;4751;451864;4890;716545;147537;4891;4892;4893;4930;4932
PQ100324.1.<1.>658	2678236	species	Zama nigrigemma	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104430;104435;115354;287183;2678191;2678236
KJ082873.1.<1.>657	1918211	species	Brachicheta strigata	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43738;43742;43755;27474;43917;179445;1918210;1918211
MG551335.1.<1.>467	104431	clade	Obtectomera	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104431
ON564698.1.<1.>633	329107	species	Culiseta morsitans	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43786;41827;7157;43817;308729;174825;329107
AM746362.1.<1.>567	406073	species	Pycnoclavella communis	131567;2759;33154;33208;6072;33213;33511;7711;7712;7713;32436;373674;286209;406073
KR664180.1.<1.>537	1209091	species	Leptopeza flavipes	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;50672;1446258;92566;192515;1209091
MN139417.1.<1.>658	113348	species	Phyciodes cocyta	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104431;37572;33415;40040;171578;171581;42277;113348
KT085577.1.<1.>579	1890538	species	Alliopsis fractiseta	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43738;43742;43754;30062;1993537;1692454;1890538
MF708750.1.<1.>564	2727704	species	Stomopteryx basalis	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;37581;32434;347701;1870724;2727704
MG352372.1.<1.>588	880977	species	Lissonota sexcincta	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7399;7400;7401;7408;65163;176302;65272;880977
MG364711.1.<1.>588	543002	species	Schinia trifascia	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104431;37570;7100;95178;38059;543002
AY237724.1.<1.>428	143020	species	Tomicus piniperda	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7041;41084;41088;71529;7042;55867;55977;143020
MG872950.1.<1.>658	1816462	species	Hydrotaea chalcogaster	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43738;43742;43754;7366;307266;58282;221904;1816462
MH242682.1.<1.>658	63515	species	Boltenia villosa	131567;2759;33154;33208;6072;33213;33511;7711;7712;7713;7720;7727;63514;63515
JF436307.1.<1.>657	268758	species	Nectogale elegans	131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;40674;32525;9347;1437010;314145;9362;9376;183663;268757;268758
OQ512526.1.<1.>606	1987607	species	Megaselia ciliata	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43737;43739;36164;43831;192434;36165;1987607
JF309532.1.<1.>473	87785	species	Atherina boyeri	131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;7898;186623;41665;32443;1489341;186625;1489388;123365;123366;123367;123368;123369;1489872;1489908;1489913;8075;69128;123700;87784;87785
MZ798614.1.<1.>540	261894	species	Jehlius cirratus	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6657;2172821;116172;6675;6676;2899756;2899670;2899672;37897;261893;261894
KX857342.1.6262.7812	32523	clade	Tetrapoda	131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523
KR768299.1.<1.>360	657626	species	Boettcheria cimbicis	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43738;43742;43755;7381;43916;657624;657626
PP506657.1.<1.>827	1276546	species	Zelus panamensis	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33342;7524;33343;33345;33347;33349;33351;33354;33356;27479;72515;1276497;633631;1276546
FJ262296.1.<1.>982	1384709	species	Pamphilius varius	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7399;222822;95274;410280;410282;1384709
HQ997979.1.<1.>298	2364092	species	Chamaetylas poliocephala	131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;8457;32561;1329799;8492;436486;436489;436491;436492;8782;8825;3078114;3073808;3073809;9126;36291;1743359;2364092
KM620339.1.<1.>571	1385863	species	Dicyrtoma fusca	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;30001;79705;79710;438489;135964;1385863
LC109618.1.<1.>503	2748664	species	Xenostrongylus variegatus	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7041;41084;41088;71526;116151;577242;577251;2748664
MF934027.1.<1.>576	1656435	species	Dikraneura mali	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33342;7524;1955247;33365;33368;30102;33371;562035;562107;1656435
FJ027956.1.<1.>694	9248	species	Turnix sylvaticus	131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;8457;32561;1329799;8492;436486;436489;436491;436492;8782;8825;3078114;8906;9246;9247;9248
KM927347.1.<1.>609	7297	species	Zaprionus tuberculatus	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43738;43741;43746;7214;43845;46877;7296;44040;44042;44044;7297
MF603499.1.<1.>591	1906390	species	Cryptopygus terranovus	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;30001;730330;730333;36141;187619;187622;1906390
KJ012289.1.<1.>655	1604648	species	Jaydia truncata	131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;7898;186623;41665;32443;1489341;186625;1489388;123365;123366;123367;123368;123369;1489872;1489875;1489876;1489877;83881;475176;1604641;1604648
AB503753.1.<1.>658	172761	species	Aegla alacalufi	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6657;2172821;6681;72041;6682;6683;6692;6738;115588;172745;172746;172761
HM559979.1.<617.>1	761901	species	Tegula turbinatum	131567;2759;33154;33208;6072;33213;33317;2697495;1206795;6447;6448;216275;2315720;216285;1955470;6467;761901
AF494033.1.<412.>1	166526	species	Potamonautes perlatus	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6657;2172821;6681;72041;6682;6683;6692;6752;116704;116706;160427;166512;1612507;166517;166526
CP006555.1.13697.13865,16314.16866,17877.18056,19520.20222	4932	species	Saccharomyces cerevisiae	131567;2759;33154;4751;451864;4890;716545;147537;4891;4892;4893;4930;4932
JQ344830.1.<1.>614	354864	species	Cobalus fidicula	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104431;40092;40093;40096;2839394;354863;354864
KM550658.1.<1.>632	3422625	species	Spilogona aestuarium	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43738;43742;43754;7366;57890;57889;81702;3422625
KM636242.1.<1.>578	1371144	species	Aporocosmus lamprodeta	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104431;37573;268499;581380;1004726;1371144
HQ708267.1.<1.>680	4783	genus	Phytophthora	131567;2759;2698737;33634;4762;3418804;4776;4777;4783
MF812791.1.<1.>351	280392	species	Drassodes lapidosus	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;6843;6854;6893;6905;74971;94020;94015;243498;280391;280392
KM532349.1.<1.>548	1875946	species	Psychomyia minima	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;30263;93873;1683801;177913;177914;177920;1875946
MF641192.1.<1.>555	33392	cohort	Endopterygota	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392
DQ348693.1.<1.>625	1151013	species	Anthomyia illocata	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43738;43742;43754;30062;1993396;259845;1151013
PV962078.1.<1.>658	1652498	species	Toxorhynchites towadensis	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43786;41827;7157;43818;46207;1652498
HQ925257.1.<1.>658	2005329	species	Tapinoma magnum	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7399;7400;7434;2153479;36668;40139;29038;2005329
JN640771.1.<1.>652	235211	species	Trichiurus japonicus	131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;7898;186623;41665;32443;1489341;186625;1489388;123365;123366;123367;123368;123369;1489872;1489885;1489894;27770;173353;13732;235211
KU911314.1.<1.>658	287208	species	Adscita geryon	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104430;104435;115354;287183;287101;287208
PV642261.1.5474.7018	209042	species	Velarifictorus micado	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33341;6993;6994;2174975;70906;6995;114953;209041;209042
KR276023.1.<1.>546	1805593	species	Apertochrysa kichijoi	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85817;7516;2029065;7520;2029106;373812;1805593
MG473407.1.<1.>526	679095	species	Melanargia ines	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104431;37572;33415;42282;127320;150884;111922;679095
JF434770.1.<1.>655	192405	species	Sturnira ludovici	131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;40674;32525;9347;1437010;314145;9397;30560;9415;40234;27659;192405
HM102797.1.<1.>658	1291795	species	Helina reversio	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43738;43742;43754;7366;57887;253425;1291795
KT117279.1.<1.>591	164855	species	Dacus vertebratus	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43738;43741;43752;7211;164860;43871;43391;164754;164855
OP587079.1.<1.>658	741478	species	Eulepidotis testaceiceps	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104431;37570;695564;1583079;695570;741478
KU380383.1.<1.>658	7159	species	Aedes aegypti	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43786;41827;7157;43817;1056966;7158;53541;7159
OL890650.1.<1444.2974	33392	cohort	Endopterygota	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392
MF634096.1.<1.>588	1710660	species	Tachyporus borealis	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7041;41084;41085;75543;29026;351509;82876;41148;1710660
KR138763.1.<1.>669	111900	species	Erebia cassioides	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104431;37572;33415;42282;1664845;111897;111900
KT146147.1.<1.>555	271990	species	Phyllonorycter medicaginella	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;41011;98966;134904;173584;271990
KX295316.1.<1.>658	3144872	species	Tinodes ventralis	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;30263;93873;1683801;177913;177914;177915;3144872
DQ276147.1.<1.>606	206113	species	Anopheles peditaeniatus	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43786;41827;7157;43816;7164;44482;58247;58250;59131;59132;206113
OL870377.1.<1.>658	104431	clade	Obtectomera	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104431
MT605825.1.<1.>799	7038	species	Bemisia tabaci	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33342;7524;33373;33377;7036;33379;7037;7038
KR578746.1.<1.>552	984382	species	Laccocera vittipennis	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33342;7524;1955247;33361;36151;33362;130551;984381;984382
MH254025.1.<1.>657	485666	species	Nemoria lixaria	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104431;82592;82593;104461;214269;485666
KM965925.1.<1.>612	401645	species	Orthocladius dorenus	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43786;41828;7149;43808;288845;401645
MG025112.1.<1.>627	39707	genus	Junonia	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104431;37572;33415;40040;311092;39707
KM836837.1.<1.>601	88399	species	Culicoides imicola	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43786;41828;41819;43801;58262;41820;58269;88397;88399
